08:58:33.343 9837 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [3995:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.345 9839 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [4078:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.353 9847 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [4388:15] Error in @media rule. (Invalid token "and". Was expecting one of: <S>, <LBRACE>, <COMMA>.)
08:58:33.354 9848 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS warning: 'http://localhost:10454/libs/css/bootstrap.css' [4388:15] Ignoring the whole rule.
08:58:33.377 9871 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5179:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.377 9871 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5192:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.383 9877 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5478:17] Error in expression; ':' found after identifier "progid".
08:58:33.384 9878 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5486:17] Error in expression; ':' found after identifier "progid".
08:58:33.386 9880 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5572:15] Error in @media rule. (Invalid token "and". Was expecting one of: <S>, <LBRACE>, <COMMA>.)
08:58:33.386 9880 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS warning: 'http://localhost:10454/libs/css/bootstrap.css' [5572:15] Ignoring the whole rule.
08:58:33.388 9882 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5682:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.388 9882 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5697:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.389 9883 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5712:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.389 9883 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5727:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.389 9883 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5742:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.390 9884 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5747:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.390 9884 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5752:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.390 9884 [main] WARN  c.g.htmlunit.DefaultCssErrorHandler - CSS error: 'http://localhost:10454/libs/css/bootstrap.css' [5757:8] Error in media list. (Invalid token "(". Was expecting one of: <S>, <IDENT>.)
08:58:33.654 10148 [main] INFO  org.ow2.chameleon - Stopping Chameleon
08:58:33.665 10159 [main] WARN  o.o.u.log.impl.osgi.LoggerService - [WARNING]  : [org.wisdom.template.thymeleaf.tracker.TemplateDeployer-0] The dependency is not optional, however no service object can be injected in watcher -> org.ow2.chameleon.core.services.Watcher
08:58:35.705 12199 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://58.0:0/templates/welcome.thl.html from org.wisdom.sample.wisdom.sample.application
08:58:35.711 12205 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from sample.WelcomeController@4ef55219
08:58:35.724 12218 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/bundles.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.734 12228 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.osgi.BundleMonitorExtension@47582671
08:58:35.736 12230 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/controllers.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.745 12239 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.wisdom.ControllerExtension@3a81e1a2
08:58:35.746 12240 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/dashboard.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.754 12248 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.dashboard.DashboardExtension@5a004142
08:58:35.766 12260 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.executors.ExecutorExtension@2605bfca
08:58:35.776 12270 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/executors.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.780 12274 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/ipojo.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.791 12285 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.ipojo.IPOJOController@906b884
08:58:35.793 12287 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/layout.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.796 12290 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/loggers.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.811 12305 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.logger.LoggerExtension@1b1d067b
08:58:35.812 12306 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/login.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.821 12315 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.MonitorCenter@4a109a7f
08:58:35.822 12316 [FelixStartLevel] INFO  o.w.c.jackson.JacksonSingleton - Removing Jackson module org.wisdom.monitor.service.MonitorExtension
08:58:35.823 12317 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/routes.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.833 12327 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.wisdom.RouterExtension@50021b4a
08:58:35.835 12329 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/services.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.844 12338 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.osgi.ServiceMonitorExtension@5bfefa9d
08:58:35.845 12339 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/terminal.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.854 12348 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.monitor.extensions.terminal.WisitShellController@1b475b1
08:58:35.855 12349 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://57.0:0/templates/monitor/tiles.thl.html from org.wisdom.framework.wisdom.monitor
08:58:35.874 12368 [FelixStartLevel] INFO  o.w.c.jackson.JacksonSingleton - Removing Jackson module ManagedExecutorService Module
08:58:35.956 12450 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://56.0:0/templates/snippets/doc/content.thl.html from org.wisdom.framework.documentation
08:58:35.958 12452 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://56.0:0/templates/snippets/doc/page.thl.html from org.wisdom.framework.documentation
08:58:35.960 12454 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://56.0:0/templates/snippets/doc/welcome.thl.html from org.wisdom.framework.documentation
08:58:35.963 12457 [FelixStartLevel] INFO  o.w.a.i.InternationalizationService - Bundle org.wisdom.framework.documentation (56) does not offer the 4 resource bundle(s) anymore
08:58:35.968 12462 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from controllers.Documentation@590a789f
08:58:35.991 12485 [FelixStartLevel] INFO  o.w.f.vertx.WisdomVertxServer - Stopping the vert.x server
08:58:35.997 12491 [vert.x-eventloop-thread-0] INFO  o.w.f.vertx.WisdomVertxServer - The HTTP server has been stopped
08:58:36.068 12562 [FelixStartLevel] INFO  o.w.t.t.tracker.TemplateTracker - Thymeleaf template deleted for bundle://44.0:0/templates/assets/list.thl.html from org.wisdom-framework.resource-controller
08:58:36.070 12564 [FelixStartLevel] WARN  o.o.u.log.impl.osgi.LoggerService - [WARNING]  : [org.wisdom.template.thymeleaf.tracker.TemplateTracker-0] The dependency is not optional, however no service object can be injected in engine -> org.wisdom.template.thymeleaf.ThymeleafTemplateCollector
08:58:36.083 12577 [FelixStartLevel] INFO  org.wisdom.router.RequestRouter - Removing routes from org.wisdom.resources.AssetsSingleton@44441032
08:58:36.196 12690 [FelixStartLevel] INFO  o.w.c.jackson.JacksonSingleton - Removing Jackson module Hibernate-Validator-Module
08:58:36.404 12898 [main] INFO  org.ow2.chameleon - Chameleon stopped
